Indiana @ Cleveland_Moneyline_1426894500000_Indiana23:35:00.769 , 6.300000000000001
23:35:05.679 , 6.300000000000001
23:35:10.694 , 6.300000000000001
23:35:15.704 , 5.45
23:35:20.718 , 5.45
23:35:25.735 , 5.45
23:35:30.719 , 5.45
23:35:35.719 , 5.45
23:35:40.758 , 5.45
23:35:45.764 , 5.45
23:35:50.733 , 5.45
23:35:55.764 , 5.45
23:36:00.737 , 5.45
23:36:05.784 , 5.45
23:36:10.772 , 5.45
23:36:15.790 , 5.45
23:36:20.792 , 5.45
23:36:25.823 , 5.45
23:36:30.820 , 5.45
23:36:35.811 , 5.45
23:36:40.826 , 5.45
23:36:45.854 , 5.45
23:36:50.868 , 5.45
23:36:55.861 , 5.45
23:37:00.890 , 5.45
23:37:05.862 , 5.45
23:37:10.915 , 5.45
23:37:15.893 , 5.45
23:37:20.888 , 5.45
23:37:25.926 , 5.45
23:37:30.886 , 5.55
23:37:35.900 , 5.55
23:37:40.919 , 5.55
23:37:45.946 , 5.55
23:37:50.931 , 5.55
23:37:55.945 , 5.55
23:38:00.935 , 5.55
23:38:05.948 , 5.55
23:38:10.953 , 5.699999999999999
23:38:15.988 , 5.699999999999999
23:38:20.969 , 6.4
23:38:25.970 , 6.4
23:38:31.006 , 6.4
23:38:35.994 , 6.4
23:38:40.998 , 6.4
23:38:46.007 , 6.4
23:38:51.039 , 6.4
23:38:56.101 , 6.4
23:39:01.024 , 6.4
23:39:06.043 , 6.4
23:39:11.013 , 6.4
23:39:16.029 , 6.9
23:39:21.033 , 5.95
23:39:26.040 , 6.5
23:39:31.034 , 6.5
23:39:36.044 , 6.5
23:39:41.030 , 6.5
23:39:46.041 , 6.5
23:39:51.064 , 5.95
23:39:56.054 , 6.6
23:40:01.105 , 5.95
23:40:06.061 , 5.95
23:40:11.084 , 5.95
23:40:16.079 , 5.95
23:40:21.088 , 5.95
23:40:26.108 , 5.95
23:40:31.119 , 5.95
23:40:40.030 , 5.95
23:40:41.137 , 5.95
23:40:46.133 , 5.95
23:40:51.125 , 5.95
23:40:56.131 , 5.95
23:41:01.157 , 5.95
23:41:06.134 , 5.95
23:41:11.148 , 5.95
23:41:16.147 , 6.25
23:41:21.162 , 5.85
23:41:26.180 , 5.85
23:41:31.147 , 5.85
23:41:36.159 , 5.85
23:41:41.164 , 5.85
23:41:47.206 , 6.25
23:41:51.179 , 6.5
23:41:56.140 , 6.05
23:42:01.182 , 6.05
23:42:06.146 , 5.65
23:42:11.153 , 5.65
23:42:16.159 , 5.65
23:42:21.148 , 5.65
23:42:26.164 , 5.75
23:42:31.170 , 5.75
23:42:36.194 , 6.05
23:42:41.175 , 6.05
23:42:46.179 , 5.75
