Club Santos Laguna U20 v Atlas U20_Match Odds_1424456100000_Club Santos Laguna U2020:03:14.626 , 1.65
20:03:19.498 , 1.6400000000000001
20:03:24.157 , 1.6400000000000001
20:03:29.499 , 1.6400000000000001
20:03:34.434 , 1.2999999999999998
20:03:39.613 , 1.15
20:03:44.448 , 1.325
20:03:49.245 , 1.3199999999999998
20:03:54.212 , 1.15
20:03:59.426 , 1.15
20:04:04.307 , 1.15
20:04:09.543 , 1.18
20:04:14.966 , 1.1400000000000001
20:04:19.340 , 1.145
20:04:24.114 , 1.125
20:04:30.060 , 1.125
20:04:35.392 , 1.1150000000000002
20:04:39.327 , 1.1150000000000002
20:04:44.489 , 1.105
20:04:49.738 , 1.105
20:04:54.678 , 1.0950000000000002
20:04:59.524 , 1.0950000000000002
20:05:04.185 , 1.0950000000000002
20:05:09.891 , 1.0750000000000002
20:05:14.697 , 1.05
20:05:19.501 , 1.065
20:05:24.732 , 1.065
20:05:29.800 , 1.065
20:05:34.577 , 1.05
20:05:39.657 , 1.045
20:05:44.784 , 1.05
20:05:50.758 , 1.045
20:05:57.004 , 1.045
20:05:59.663 , 1.045
20:06:04.744 , 1.045
20:06:11.611 , 1.045
20:06:15.937 , 1.045
20:06:23.704 , 1.045
20:06:26.540 , 1.045
20:06:30.995 , 1.045
20:06:36.523 , 1.045
20:06:42.205 , 1.045
20:06:46.349 , 1.045
20:06:51.368 , 1.045
20:06:58.972 , 1.045
20:07:01.514 , 1.0550000000000002
20:07:06.537 , 1.0550000000000002
20:07:11.856 , 1.065
20:07:15.096 , 1.065
20:07:21.655 , 1.06
20:07:27.550 , 1.06
20:07:31.450 , 1.06
20:07:35.422 , 1.0550000000000002
20:07:41.628 , 1.0550000000000002
20:07:45.756 , 1.0550000000000002
20:07:50.092 , 1.0550000000000002
20:07:54.951 , 1.0550000000000002
20:07:59.583 , 1.0550000000000002
20:08:05.657 , 1.0550000000000002
20:08:09.445 , 1.0550000000000002
20:08:14.783 , 1.0550000000000002
20:08:20.734 , 1.04
20:08:24.839 , 1.0550000000000002
20:08:29.580 , 1.04
20:08:36.491 , 1.045
20:08:41.705 , 1.0350000000000001
20:08:45.832 , 1.03
20:08:52.166 , 1.0350000000000001
20:08:55.646 , 1.0350000000000001
20:09:00.274 , 1.0350000000000001
20:09:04.752 , 1.0350000000000001
20:09:10.263 , 1.0350000000000001
20:09:15.689 , 1.0350000000000001
20:09:21.174 , 1.025
20:09:25.652 , 1.0150000000000001
20:10:54.284 , 1.025
20:10:59.539 , 1.025
